species,decimalLatitude,decimalLongitude,year,basisOfRecord,coordinateUncertaintyInMeters,datasetName
Cornus nuttallii,48.435688,-123.311543,2026,HUMAN_OBSERVATION,12.0,iNaturalist research-grade observations
Cornus nuttallii,49.669033,-124.976372,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,48.731692,-123.586328,2026,HUMAN_OBSERVATION,9.0,iNaturalist research-grade observations
Cornus nuttallii,49.370563,-121.467516,2026,HUMAN_OBSERVATION,1.0,iNaturalist research-grade observations
Cornus nuttallii,49.283265,-123.039147,2026,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations
Cornus nuttallii,49.058822,-122.220062,2026,HUMAN_OBSERVATION,10.0,iNaturalist research-grade observations
Cornus nuttallii,48.443047,-123.346803,2026,HUMAN_OBSERVATION,62.0,iNaturalist research-grade observations
Cornus nuttallii,48.565395,-123.44403,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Cornus nuttallii,49.081089,-122.160867,2026,HUMAN_OBSERVATION,20.0,iNaturalist research-grade observations
Cornus nuttallii,49.048067,-122.81671,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,49.044086,-123.757673,2026,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations
Cornus nuttallii,48.749245,-123.548759,2026,HUMAN_OBSERVATION,54.0,iNaturalist research-grade observations
Cornus nuttallii,48.734724,-123.680232,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,49.319967,-123.065811,2026,HUMAN_OBSERVATION,34.0,iNaturalist research-grade observations
Cornus nuttallii,49.057914,-122.220445,2026,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations
Cornus nuttallii,49.289814,-124.9216,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Cornus nuttallii,49.621965,-124.020985,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,49.507568,-121.421559,2026,HUMAN_OBSERVATION,94.0,iNaturalist research-grade observations
Cornus nuttallii,49.057427,-122.223508,2026,HUMAN_OBSERVATION,478.0,iNaturalist research-grade observations
Cornus nuttallii,49.064786,-122.846509,2026,HUMAN_OBSERVATION,12.0,iNaturalist research-grade observations
Cornus nuttallii,49.125692,-122.112458,2026,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations
Cornus nuttallii,48.983861,-123.828899,2026,HUMAN_OBSERVATION,386.0,iNaturalist research-grade observations
Cornus nuttallii,49.24263,-123.19857,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Cornus nuttallii,49.282525,-122.773383,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Cornus nuttallii,49.225709,-124.023226,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Cornus nuttallii,49.045811,-122.314347,2026,HUMAN_OBSERVATION,10.0,iNaturalist research-grade observations
Cornus nuttallii,49.18501,-123.85453,2026,HUMAN_OBSERVATION,843.0,iNaturalist research-grade observations
Cornus nuttallii,49.082561,-123.871108,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Cornus nuttallii,49.118092,-122.110031,2026,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations
Cornus nuttallii,49.250339,-122.797313,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,49.123323,-124.12742,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,49.149337,-122.015555,2026,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations
Cornus nuttallii,49.059579,-122.2178,2026,HUMAN_OBSERVATION,253.0,iNaturalist research-grade observations
Cornus nuttallii,49.058792,-122.220055,2026,HUMAN_OBSERVATION,21.0,iNaturalist research-grade observations
Cornus nuttallii,49.206031,-122.965469,2026,HUMAN_OBSERVATION,6.0,iNaturalist research-grade observations
Cornus nuttallii,49.098064,-123.853837,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Cornus nuttallii,49.150564,-122.011844,2026,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations
Cornus nuttallii,48.641103,-123.650345,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Cornus nuttallii,49.161072,-123.843353,2026,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations
Cornus nuttallii,49.055675,-122.23019,2026,HUMAN_OBSERVATION,9.0,iNaturalist research-grade observations
Cornus nuttallii,48.428425,-123.712192,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,49.262142,-123.131339,2026,HUMAN_OBSERVATION,10.0,iNaturalist research-grade observations
Cornus nuttallii,49.182067,-123.857033,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Cornus nuttallii,49.80922,-123.141892,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Cornus nuttallii,48.559978,-123.445969,2026,HUMAN_OBSERVATION,9.0,iNaturalist research-grade observations
Cornus nuttallii,49.26149,-123.064148,2026,HUMAN_OBSERVATION,6.0,iNaturalist research-grade observations
Cornus nuttallii,49.054282,-122.267012,2026,HUMAN_OBSERVATION,55.0,iNaturalist research-grade observations
Cornus nuttallii,49.097464,-121.956698,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,49.961937,-123.294425,2026,HUMAN_OBSERVATION,9.0,iNaturalist research-grade observations
Cornus nuttallii,49.147977,-123.977538,2026,HUMAN_OBSERVATION,495.0,iNaturalist research-grade observations
Cornus nuttallii,50.041076,-125.329447,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,48.779138,-123.947997,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Cornus nuttallii,49.343003,-123.24662,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Cornus nuttallii,49.698217,-123.972658,2026,HUMAN_OBSERVATION,105.0,iNaturalist research-grade observations
Cornus nuttallii,49.29356,-121.942269,2026,HUMAN_OBSERVATION,8.0,iNaturalist research-grade observations
Cornus nuttallii,49.144919,-122.026865,2026,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations
Cornus nuttallii,49.449128,-123.675697,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Cornus nuttallii,49.953817,-123.291145,2026,HUMAN_OBSERVATION,6.0,iNaturalist research-grade observations
Cornus nuttallii,49.096513,-121.96005,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,49.693205,-124.894958,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Cornus nuttallii,49.21875,-123.213195,2026,HUMAN_OBSERVATION,8.0,iNaturalist research-grade observations
Cornus nuttallii,49.269394,-123.219825,2026,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations
Cornus nuttallii,49.075429,-123.908237,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,48.933963,-123.740203,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Cornus nuttallii,48.77933,-123.947555,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Cornus nuttallii,50.041326,-125.329262,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,49.269113,-124.870418,2026,HUMAN_OBSERVATION,20.0,iNaturalist research-grade observations
Cornus nuttallii,50.29614,-122.822577,2026,HUMAN_OBSERVATION,6.0,iNaturalist research-grade observations
Cornus nuttallii,49.009257,-123.084084,2026,HUMAN_OBSERVATION,7.0,iNaturalist research-grade observations
Cornus nuttallii,49.064767,-122.846381,2026,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations
Cornus nuttallii,49.568228,-121.402497,2026,HUMAN_OBSERVATION,9.0,iNaturalist research-grade observations
Cornus nuttallii,49.081743,-122.159484,2026,HUMAN_OBSERVATION,19.0,iNaturalist research-grade observations
Cornus nuttallii,49.517162,-123.757133,2026,HUMAN_OBSERVATION,7.0,iNaturalist research-grade observations
Cornus nuttallii,49.22184,-123.214485,2026,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations
Cornus nuttallii,48.491539,-123.459068,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,49.024675,-123.967948,2026,HUMAN_OBSERVATION,26582.0,iNaturalist research-grade observations
Cornus nuttallii,49.086238,-122.821223,2026,HUMAN_OBSERVATION,31.0,iNaturalist research-grade observations
Cornus nuttallii,48.44772,-123.53478,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,49.056361,-122.259937,2026,HUMAN_OBSERVATION,55.0,iNaturalist research-grade observations
Cornus nuttallii,49.115421,-122.746998,2026,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations
Cornus nuttallii,49.059907,-122.258924,2026,HUMAN_OBSERVATION,25.0,iNaturalist research-grade observations
Cornus nuttallii,48.719559,-123.685156,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,49.055575,-122.322687,2026,HUMAN_OBSERVATION,10.0,iNaturalist research-grade observations
Cornus nuttallii,48.558214,-123.491533,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,49.364655,-123.272408,2026,HUMAN_OBSERVATION,18.0,iNaturalist research-grade observations
Cornus nuttallii,50.04626,-124.977498,2026,HUMAN_OBSERVATION,3774.0,iNaturalist research-grade observations
Cornus nuttallii,49.074717,-121.977002,2026,HUMAN_OBSERVATION,46.0,iNaturalist research-grade observations
Cornus nuttallii,49.278048,-125.124897,2026,HUMAN_OBSERVATION,318.0,iNaturalist research-grade observations
Cornus nuttallii,48.547096,-123.47991,2026,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations
Cornus nuttallii,49.188408,-122.834038,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Cornus nuttallii,49.257197,-123.246637,2026,HUMAN_OBSERVATION,23.0,iNaturalist research-grade observations
Cornus nuttallii,48.996712,-123.853179,2026,HUMAN_OBSERVATION,61.0,iNaturalist research-grade observations
Cornus nuttallii,49.374778,-123.285867,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Cornus nuttallii,49.272362,-122.895238,2026,HUMAN_OBSERVATION,7.0,iNaturalist research-grade observations
Cornus nuttallii,49.283621,-125.097951,2026,HUMAN_OBSERVATION,36.0,iNaturalist research-grade observations
Cornus nuttallii,49.618647,-125.056225,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,49.452561,-124.705372,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,49.288279,-122.986214,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,49.058172,-123.763034,2026,HUMAN_OBSERVATION,26582.0,iNaturalist research-grade observations
Cornus nuttallii,49.294772,-125.300172,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,48.442222,-123.531024,2026,HUMAN_OBSERVATION,33.0,iNaturalist research-grade observations
Cornus nuttallii,49.73497,-123.102074,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Cornus nuttallii,49.182774,-122.820204,2026,HUMAN_OBSERVATION,43.0,iNaturalist research-grade observations
Cornus nuttallii,49.328396,-123.075998,2026,HUMAN_OBSERVATION,18.0,iNaturalist research-grade observations
Cornus nuttallii,48.750805,-123.218249,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Cornus nuttallii,49.180654,-122.819439,2026,HUMAN_OBSERVATION,339.0,iNaturalist research-grade observations
Cornus nuttallii,48.460217,-123.375201,2026,HUMAN_OBSERVATION,8.0,iNaturalist research-grade observations
Cornus nuttallii,49.184266,-122.834188,2026,HUMAN_OBSERVATION,179.0,iNaturalist research-grade observations
Cornus nuttallii,49.293023,-121.940148,2026,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations
Cornus nuttallii,49.556728,-121.445186,2026,HUMAN_OBSERVATION,38.0,iNaturalist research-grade observations
Cornus nuttallii,49.523747,-121.422364,2026,HUMAN_OBSERVATION,75.0,iNaturalist research-grade observations
Cornus nuttallii,49.02287,-123.842869,2026,HUMAN_OBSERVATION,17.0,iNaturalist research-grade observations
Cornus nuttallii,48.451413,-123.462845,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,48.85968,-124.157372,2026,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations
Cornus nuttallii,49.853413,-124.002944,2026,HUMAN_OBSERVATION,26.0,iNaturalist research-grade observations
Cornus nuttallii,49.207618,-123.970435,2026,HUMAN_OBSERVATION,98.0,iNaturalist research-grade observations
Cornus nuttallii,49.365509,-123.271774,2026,HUMAN_OBSERVATION,10.0,iNaturalist research-grade observations
Cornus nuttallii,49.364712,-123.272271,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,48.529183,-123.376386,2026,HUMAN_OBSERVATION,301.0,iNaturalist research-grade observations
Cornus nuttallii,49.221817,-123.214562,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Cornus nuttallii,48.887164,-123.50143,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,49.217247,-123.212228,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Cornus nuttallii,49.221508,-123.213622,2026,HUMAN_OBSERVATION,6.0,iNaturalist research-grade observations
Cornus nuttallii,49.119961,-122.924531,2026,HUMAN_OBSERVATION,12.0,iNaturalist research-grade observations
Cornus nuttallii,50.725525,-127.50601,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,49.073448,-122.675374,2026,HUMAN_OBSERVATION,25.0,iNaturalist research-grade observations
Cornus nuttallii,49.104262,-122.895795,2026,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations
Cornus nuttallii,48.537312,-123.40936,2026,HUMAN_OBSERVATION,65.0,iNaturalist research-grade observations
Cornus nuttallii,49.217247,-123.21222,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Cornus nuttallii,50.018217,-125.246078,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,49.17025,-123.987962,2026,HUMAN_OBSERVATION,14.0,iNaturalist research-grade observations
Cornus nuttallii,49.916145,-124.462953,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Cornus nuttallii,49.636537,-124.038514,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Cornus nuttallii,48.859658,-124.157403,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Cornus nuttallii,50.325709,-122.722745,2026,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations
Cornus nuttallii,49.267107,-122.567843,2026,HUMAN_OBSERVATION,6.0,iNaturalist research-grade observations
Cornus nuttallii,49.837308,-125.618688,2026,HUMAN_OBSERVATION,9.0,iNaturalist research-grade observations
Cornus nuttallii,50.288014,-122.837354,2026,HUMAN_OBSERVATION,23.0,iNaturalist research-grade observations
Cornus nuttallii,49.290878,-125.338356,2026,HUMAN_OBSERVATION,10.0,iNaturalist research-grade observations
Cornus nuttallii,50.297422,-122.811728,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,50.296211,-122.822655,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,49.275962,-124.957989,2026,HUMAN_OBSERVATION,1692.0,iNaturalist research-grade observations
Cornus nuttallii,49.991444,-125.264931,2026,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,49.640314,-125.110574,2026,HUMAN_OBSERVATION,6.0,iNaturalist research-grade observations
Cornus nuttallii,49.566394,-121.419091,2026,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Cornus nuttallii,49.712452,-124.99754,2026,HUMAN_OBSERVATION,8.0,iNaturalist research-grade observations
Cornus nuttallii,49.377995,-123.345162,2026,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Cornus nuttallii,49.280038,-122.915098,2025,HUMAN_OBSERVATION,7.0,iNaturalist research-grade observations
Cornus nuttallii,49.058789,-122.219925,2025,HUMAN_OBSERVATION,33.0,iNaturalist research-grade observations
Cornus nuttallii,49.601094,-125.538533,2025,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,49.630114,-125.521244,2025,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,49.058853,-122.22003,2025,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations
Cornus nuttallii,49.892984,-125.652288,2025,HUMAN_OBSERVATION,25.0,iNaturalist research-grade observations
Cornus nuttallii,48.435763,-123.473173,2025,HUMAN_OBSERVATION,7.0,iNaturalist research-grade observations
Cornus nuttallii,48.465405,-123.495566,2025,HUMAN_OBSERVATION,154.0,iNaturalist research-grade observations
Cornus nuttallii,48.435778,-123.472973,2025,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Cornus nuttallii,49.264008,-121.944428,2025,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations
Cornus nuttallii,49.070221,-123.949156,2025,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,48.450925,-123.324281,2025,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations
Cornus nuttallii,48.785978,-123.72387,2025,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations
Cornus nuttallii,49.221469,-123.213631,2025,HUMAN_OBSERVATION,,iNaturalist research-grade observations
Cornus nuttallii,48.462033,-123.305959,2025,HUMAN_OBSERVATION,18.0,iNaturalist research-grade observations
Cornus nuttallii,49.38858,-123.49143,2025,HUMAN_OBSERVATION,21.0,iNaturalist research-grade observations
Cornus nuttallii,49.221493,-123.213649,2025,HUMAN_OBSERVATION,18.0,iNaturalist research-grade observations
Cornus nuttallii,49.293713,-121.940294,2025,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Cornus nuttallii,49.217056,-123.212639,2025,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Cornus nuttallii,49.203889,-123.976317,2025,HUMAN_OBSERVATION,57.0,iNaturalist research-grade observations
Cornus nuttallii,48.981826,-123.82977,2025,HUMAN_OBSERVATION,104.0,iNaturalist research-grade observations
Cornus nuttallii,48.966709,-123.806523,2025,HUMAN_OBSERVATION,37.0,iNaturalist research-grade observations
Cornus nuttallii,48.516141,-123.575728,2025,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
Cornus nuttallii,49.056232,-122.348257,2025,HUMAN_OBSERVATION,4.0,iNaturalist research-grade observations
